OrderID,OrderDate,Region,Category,Product,Salesperson,UnitsSold,UnitPrice,Revenue,CustomerEmail,Year,Month,MonthName
7678,2025-07-16,North,Apparel,Desk,Karan Malhotra,7,24691.0,172839.52,karan.malhotra@example.com,2025,7,Jul
7679,2025-04-23,South,Electronics,Tablet,Sana Khan,3,59433.47,178300.41,sana.khan@example.com,2025,4,Apr
7680,2026-05-22,East,Electronics,Unknown,Sana Khan,10,32070.53,320705.3,sana.khan@example.com,2026,5,May
7681,2025-06-28,East,Electronics,Desk,Arjun Nair,3,1257.11,3771.33,arjun.nair@example.com,2025,6,Jun
7682,2026-02-12,South,Electronics,Unknown,Karan Malhotra,9,12885.0,115966.35,karan.malhotra@example.com,2026,2,Feb
7683,2026-05-09,East,Electronics,Sofa,Sana Khan,9,28676.09,258084.81,sana.khan@example.com,2026,5,May
7684,2026-01-08,West,Electronics,Sofa,Unknown,3,14491.0,43472.28,Not Provided,2026,1,Jan
7685,2026-08-17,West,Apparel,Office Chair,Aditi Rao,8,520.57,4164.56,aditi.rao@example.com,2026,8,Aug
7686,2025-05-21,North,Home & Kitchen,Cookware Set,Sana Khan,1,5604.46,5604.46,sana.khan@example.com,2025,5,May
7687,2026-06-25,West,Home & Kitchen,Smartphone,Sana Khan,10,11428.0,114276.4,sana.khan@example.com,2026,6,Jun
7688,2025-04-19,North,Furniture,Sneakers,Meera Iyer,6,45086.36,270518.16,meera.iyer@example.com,2025,4,Apr
7689,2026-05-28,North,Apparel,Blender,Unknown,6,47329.89,283979.34,Not Provided,2026,5,May
7690,2025-08-20,East,Apparel,Office Chair,Meera Iyer,4,44884.5,179538.0,meera.iyer@example.com,2025,8,Aug
7691,2026-08-27,West,Electronics,Office Chair,Meera Iyer,7,55348.35,387438.45,meera.iyer@example.com,2026,8,Aug
7692,2025-10-05,North,Furniture,Tablet,Priya Menon,10,30243.0,302433.6,priya.menon@example.com,2025,10,Oct
7693,2025-03-13,North,Electronics,Desk,Karan Malhotra,3,15687.29,47061.87,karan.malhotra@example.com,2025,3,Mar
7694,2026-04-09,North,Apparel,Sneakers,Vikram Shah,8,9537.45,76299.6,vikram.shah@example.com,2026,4,Apr
7695,2026-04-19,North,Electronics,T-Shirt,Vikram Shah,6,16751.89,100511.34,vikram.shah@example.com,2026,4,Apr
7696,2025-03-11,North,Home & Kitchen,Desk,Sana Khan,10,40777.0,407774.8,sana.khan@example.com,2025,3,Mar
7697,2026-08-13,North,Electronics,Sofa,Vikram Shah,5,32304.36,161521.8,vikram.shah@example.com,2026,8,Aug
7698,2026-04-16,South,Apparel,Sneakers,Sana Khan,4,48448.55,193794.2,sana.khan@example.com,2026,4,Apr
7699,2026-08-04,South,Electronics,Sofa,Sana Khan,4,17080.87,68323.48,sana.khan@example.com,2026,8,Aug
7700,2025-06-23,South,Apparel,T-Shirt,Vikram Shah,,12264.67,,vikram.shah@example.com,2025,6,Jun
7701,2025-12-21,West,Home & Kitchen,Jeans,Arjun Nair,7,47000.57,329003.99,arjun.nair@example.com,2025,12,Dec
7702,2026-08-24,North,Apparel,Sneakers,Sana Khan,,15488.59,,sana.khan@example.com,2026,8,Aug
7703,2025-05-14,East,Home & Kitchen,Headphones,Vikram Shah,10,51205.0,512048.5,vikram.shah@example.com,2025,5,May
7704,2026-04-06,North,Apparel,Cookware Set,Vikram Shah,7,52144.0,365005.76,vikram.shah@example.com,2026,4,Apr
7705,2026-04-27,North,Apparel,Tablet,Meera Iyer,10,58126.26,581262.6,meera.iyer@example.com,2026,4,Apr
7706,2025-05-31,East,Home & Kitchen,Tablet,Priya Menon,5,23622.11,118110.55,priya.menon@example.com,2025,5,May
7707,2026-02-03,South,Apparel,T-Shirt,Aditi Rao,3,16577.96,49733.88,aditi.rao@example.com,2026,2,Feb
7708,2025-05-11,West,Home & Kitchen,T-Shirt,Vikram Shah,10,9205.66,92056.6,vikram.shah@example.com,2025,5,May
7709,2025-02-28,North,Home & Kitchen,Tablet,Vikram Shah,5,39774.7,198873.5,vikram.shah@example.com,2025,2,Feb
7710,2026-06-21,East,Home & Kitchen,Sofa,Arjun Nair,9,36014.0,324122.67,arjun.nair@example.com,2026,6,Jun
7711,2025-07-29,East,Apparel,Jeans,Vikram Shah,10,56935.98,569359.8,vikram.shah@example.com,2025,7,Jul
7712,2025-12-18,West,Electronics,Headphones,Vikram Shah,4,11803.0,47212.12,vikram.shah@example.com,2025,12,Dec
7713,2025-12-28,South,Apparel,Desk,Aditi Rao,5,58520.14,292600.7,aditi.rao@example.com,2025,12,Dec
7714,2025-10-04,West,Electronics,Sneakers,Arjun Nair,4,17882.87,71531.48,arjun.nair@example.com,2025,10,Oct
7715,2026-03-01,West,Furniture,Smartphone,Unknown,5,25323.0,126614.35,Not Provided,2026,3,Mar
7716,2025-08-12,South,Furniture,Cookware Set,Vikram Shah,2,39487.49,78974.98,vikram.shah@example.com,2025,8,Aug
7717,2025-06-08,North,Electronics,Jeans,Arjun Nair,4,17133.78,68535.12,arjun.nair@example.com,2025,6,Jun
7718,2025-12-19,West,Electronics,T-Shirt,Priya Menon,7,57406.83,401847.81,priya.menon@example.com,2025,12,Dec
7719,2025-07-14,Unknown,Electronics,Blender,Sana Khan,,,,sana.khan@example.com,2025,7,Jul
7720,2025-11-14,North,Electronics,T-Shirt,Sana Khan,3,57595.33,172785.99,sana.khan@example.com,2025,11,Nov
7721,2025-09-06,East,Electronics,Desk,Arjun Nair,4,57752.91,231011.64,arjun.nair@example.com,2025,9,Sep
7722,2026-07-15,South,Electronics,Headphones,Vikram Shah,-9,16971.41,152742.69,vikram.shah@example.com,2026,7,Jul
7723,2026-04-23,South,Home & Kitchen,Tablet,Priya Menon,1,8773.92,8773.92,priya.menon@example.com,2026,4,Apr
7724,2025-10-21,South,Electronics,Office Chair,Sana Khan,7,26553.0,185868.9,sana.khan@example.com,2025,10,Oct
7725,2025-03-14,North,Electronics,Tablet,Aditi Rao,9,20528.0,184753.98,aditi.rao@example.com,2025,3,Mar
7726,2026-06-16,South,Apparel,Unknown,Vikram Shah,3,8753.51,26260.53,vikram.shah@example.com,2026,6,Jun
7727,2026-04-14,North,Apparel,Jeans,Meera Iyer,3,39620.0,118859.97,meera.iyer@example.com,2026,4,Apr
7728,2025-04-03,South,Electronics,Jeans,Priya Menon,1,23044.83,23044.83,priya.menon@example.com,2025,4,Apr
7729,2025-02-01,East,Furniture,Sofa,Priya Menon,3,7723.88,23171.64,priya.menon@example.com,2025,2,Feb
7730,2025-12-28,East,Home & Kitchen,Smartphone,Meera Iyer,1,50086.74,50086.74,meera.iyer@example.com,2025,12,Dec
7731,2025-05-18,North,Electronics,Sneakers,Unknown,4,14170.0,56679.68,Not Provided,2025,5,May
7732,2025-08-17,West,Home & Kitchen,Smartphone,Aditi Rao,2,33764.25,67528.5,aditi.rao@example.com,2025,8,Aug
7733,2025-03-13,South,Apparel,T-Shirt,Vikram Shah,-9,56021.33,504191.97,vikram.shah@example.com,2025,3,Mar
7734,2025-03-31,West,Electronics,Unknown,Arjun Nair,6,32336.35,194018.1,arjun.nair@example.com,2025,3,Mar
7735,2025-12-06,South,Electronics,Tablet,Vikram Shah,,22507.0,,vikram.shah@example.com,2025,12,Dec
7736,2025-12-09,Unknown,Electronics,Headphones,Priya Menon,6,58422.0,350531.82,priya.menon@example.com,2025,12,Dec
7737,2026-02-04,South,Electronics,Laptop,Vikram Shah,10,36507.79,365077.9,vikram.shah@example.com,2026,2,Feb
7738,2026-01-20,North,Electronics,Jeans,Sana Khan,1,25271.82,25271.82,sana.khan@example.com,2026,1,Jan
7739,2026-06-22,North,Electronics,Tablet,Aditi Rao,10,9549.0,95489.6,aditi.rao@example.com,2026,6,Jun
7740,2026-12-06,South,Apparel,Laptop,Aditi Rao,2,23121.81,46243.62,aditi.rao@example.com,2026,12,Dec
7741,2026-05-07,North,Apparel,Sneakers,Rohan Gupta,2,50296.93,100593.86,rohan.gupta@example.com,2026,5,May
7742,2025-10-07,East,Electronics,Headphones,Unknown,1,46650.0,46650.28,Not Provided,2025,10,Oct
7743,2025-03-01,South,Electronics,Office Chair,Vikram Shah,3,6210.54,18631.62,vikram.shah@example.com,2025,3,Mar
7744,2025-09-24,North,Electronics,Headphones,Vikram Shah,6,36283.72,217702.32,vikram.shah@example.com,2025,9,Sep
7745,2026-08-10,East,Apparel,Jeans,Vikram Shah,7,53830.29,376812.03,vikram.shah@example.com,2026,8,Aug
7746,2025-11-13,West,Apparel,Headphones,Unknown,9,17455.0,157094.82,Not Provided,2025,11,Nov
7747,2026-01-17,North,Electronics,Cookware Set,Vikram Shah,6,13760.94,82565.64,vikram.shah@example.com,2026,1,Jan
7748,2026-01-14,South,Home & Kitchen,Sofa,Arjun Nair,3,,,arjun.nair@example.com,2026,1,Jan
7749,2026-03-02,North,Furniture,Headphones,Arjun Nair,7,,,arjun.nair@example.com,2026,3,Mar
7750,2025-05-03,West,Electronics,Desk,Vikram Shah,9,48226.58,434039.22,vikram.shah@example.com,2025,5,May
7751,2026-06-12,West,Furniture,Tablet,Sana Khan,6,6990.0,41942.4,sana.khan@example.com,2026,6,Jun
7752,2025-01-10,West,Electronics,Tablet,Vikram Shah,9,52485.56,472370.04,vikram.shah@example.com,2025,1,Jan
7753,2025-07-10,South,Furniture,Office Chair,Rohan Gupta,,24166.51,,rohan.gupta@example.com,2025,7,Jul
7754,2026-03-12,South,Furniture,Sneakers,Priya Menon,,31113.52,,priya.menon@example.com,2026,3,Mar
7755,2026-07-05,North,Home & Kitchen,Sneakers,Aditi Rao,1,8676.25,8676.25,aditi.rao@example.com,2026,7,Jul
7756,2025-07-01,East,Electronics,Blender,Unknown,7,,,Not Provided,2025,7,Jul
7757,2025-10-17,North,Home & Kitchen,Blender,Rohan Gupta,7,49165.51,344158.57,rohan.gupta@example.com,2025,10,Oct
7758,2025-01-28,West,Furniture,Blender,Unknown,1,41713.94,41713.94,Not Provided,2025,1,Jan
7759,2026-01-15,West,Home & Kitchen,Laptop,Karan Malhotra,10,56159.32,561593.2,karan.malhotra@example.com,2026,1,Jan
7760,2025-08-15,North,Home & Kitchen,Office Chair,Karan Malhotra,9,54201.96,487817.64,karan.malhotra@example.com,2025,8,Aug
7761,2025-06-15,South,Home & Kitchen,Headphones,Rohan Gupta,8,58173.0,465387.68,rohan.gupta@example.com,2025,6,Jun
7762,2026-06-27,West,Apparel,Jeans,Arjun Nair,10,34737.0,347368.8,arjun.nair@example.com,2026,6,Jun
7763,2025-11-17,North,Apparel,Jeans,Arjun Nair,9,51948.85,467539.65,arjun.nair@example.com,2025,11,Nov
7764,2025-02-04,West,Home & Kitchen,Blender,Unknown,9,53892.93,485036.37,Not Provided,2025,2,Feb
7765,2026-02-21,North,Home & Kitchen,Cookware Set,Karan Malhotra,3,13999.69,41999.07,karan.malhotra@example.com,2026,2,Feb
7766,2025-12-11,North,Home & Kitchen,T-Shirt,Meera Iyer,8,26672.63,213381.04,meera.iyer@example.com,2025,12,Dec
7767,2026-08-15,South,Electronics,Sofa,Sana Khan,2,17322.0,34644.48,sana.khan@example.com,2026,8,Aug
7768,2026-01-24,South,Electronics,Sofa,Sana Khan,9,33411.84,300706.56,sana.khan@example.com,2026,1,Jan
7769,2025-10-20,East,Electronics,Headphones,Meera Iyer,3,58600.0,175800.12,meera.iyer@example.com,2025,10,Oct
7770,2025-09-10,South,Electronics,Desk,Priya Menon,7,28207.03,197449.21,priya.menon@example.com,2025,9,Sep
7771,2025-04-04,East,Electronics,T-Shirt,Aditi Rao,5,29019.83,145099.15,aditi.rao@example.com,2025,4,Apr
7772,2026-04-25,West,Electronics,Smartphone,Aditi Rao,2,35082.0,70163.72,aditi.rao@example.com,2026,4,Apr
7773,2025-10-29,East,Furniture,Office Chair,Priya Menon,2,45770.97,91541.94,priya.menon@example.com,2025,10,Oct
7774,2026-02-05,South,Apparel,Laptop,Rohan Gupta,4,26418.14,105672.56,rohan.gupta@example.com,2026,2,Feb
7775,2025-11-20,South,Furniture,Office Chair,Rohan Gupta,10,2616.38,26163.8,rohan.gupta@example.com,2025,11,Nov
7776,2025-04-22,West,Furniture,Smartphone,Sana Khan,4,53294.56,213178.24,sana.khan@example.com,2025,4,Apr
7777,2025-03-21,South,Furniture,Tablet,Aditi Rao,9,31649.95,284849.55,aditi.rao@example.com,2025,3,Mar
7778,2025-03-15,North,Electronics,Office Chair,Karan Malhotra,3,58098.19,174294.57,karan.malhotra@example.com,2025,3,Mar
7779,2025-11-02,South,Home & Kitchen,Sneakers,Karan Malhotra,9,52717.0,474451.92,karan.malhotra@example.com,2025,11,Nov
7780,2025-03-20,West,Furniture,Laptop,Karan Malhotra,10,25888.65,258886.5,karan.malhotra@example.com,2025,3,Mar
7781,2025-11-07,North,Furniture,T-Shirt,Vikram Shah,-3,20716.06,62148.18,vikram.shah@example.com,2025,11,Nov
7782,2026-06-20,North,Home & Kitchen,Jeans,Aditi Rao,-2,51381.38,102762.76,aditi.rao@example.com,2026,6,Jun
7783,2025-10-29,West,Home & Kitchen,Sneakers,Priya Menon,7,41296.12,289072.84,priya.menon@example.com,2025,10,Oct
7784,2026-03-27,North,Electronics,Sofa,Aditi Rao,10,59085.6,590856.0,aditi.rao@example.com,2026,3,Mar
7785,2025-03-14,North,Electronics,Sofa,Sana Khan,9,49547.67,445929.03,sana.khan@example.com,2025,3,Mar
7786,2025-11-25,West,Furniture,Sneakers,Rohan Gupta,4,41671.64,166686.56,rohan.gupta@example.com,2025,11,Nov
7787,2026-07-21,East,Apparel,Laptop,Unknown,3,,,Not Provided,2026,7,Jul
7788,2025-11-10,West,Apparel,Tablet,Priya Menon,6,36220.0,217322.76,priya.menon@example.com,2025,11,Nov
7789,2025-09-29,West,Apparel,Unknown,Meera Iyer,8,11300.0,90400.0,meera.iyer@example.com,2025,9,Sep
7790,2025-05-05,South,Home & Kitchen,Jeans,Rohan Gupta,2,539.59,1079.18,rohan.gupta@example.com,2025,5,May
7791,2026-02-08,North,Electronics,Office Chair,Arjun Nair,,25910.85,,arjun.nair@example.com,2026,2,Feb
7792,2026-04-27,East,Furniture,Jeans,Unknown,5,14993.78,74968.9,Not Provided,2026,4,Apr
7793,2026-02-21,North,Home & Kitchen,Laptop,Meera Iyer,7,18919.2,132434.4,meera.iyer@example.com,2026,2,Feb
7794,2026-04-21,West,Electronics,Tablet,Vikram Shah,9,30297.78,272680.02,vikram.shah@example.com,2026,4,Apr
7795,2025-03-02,East,Home & Kitchen,Office Chair,Sana Khan,3,44565.0,133694.04,sana.khan@example.com,2025,3,Mar
7796,2025-11-20,East,Electronics,Blender,Vikram Shah,,659.43,,vikram.shah@example.com,2025,11,Nov
7797,2026-03-31,East,Electronics,Sofa,Meera Iyer,9,5687.0,51187.05,meera.iyer@example.com,2026,3,Mar
7798,2025-07-23,North,Apparel,Sneakers,Unknown,8,57279.8,458238.4,Not Provided,2025,7,Jul
7799,2025-01-18,South,Electronics,Jeans,Vikram Shah,9,,,vikram.shah@example.com,2025,1,Jan
7800,2026-08-04,South,Furniture,Sofa,Rohan Gupta,1,10769.0,10769.06,rohan.gupta@example.com,2026,8,Aug
7801,2026-05-01,West,Home & Kitchen,Sneakers,Aditi Rao,6,1458.0,8746.2,aditi.rao@example.com,2026,5,May
7802,2026-05-04,East,Furniture,Sofa,Unknown,8,,,Not Provided,2026,5,May
7803,2025-05-09,West,Furniture,Sofa,Meera Iyer,8,52960.65,423685.2,meera.iyer@example.com,2025,5,May
7804,2025-03-09,East,Apparel,Blender,Sana Khan,8,43492.86,347942.88,sana.khan@example.com,2025,3,Mar
7805,2025-09-26,East,Apparel,Desk,Karan Malhotra,1,20453.0,20453.1,karan.malhotra@example.com,2025,9,Sep
7806,2026-08-21,Unknown,Electronics,Smartphone,Karan Malhotra,1,45691.44,45691.44,karan.malhotra@example.com,2026,8,Aug
7807,2025-09-25,Unknown,Electronics,Headphones,Rohan Gupta,4,58575.0,234300.52,rohan.gupta@example.com,2025,9,Sep
7808,2026-02-23,West,Home & Kitchen,Office Chair,Rohan Gupta,7,53254.71,372782.97,rohan.gupta@example.com,2026,2,Feb
7809,2025-01-22,East,Home & Kitchen,Cookware Set,Unknown,6,59527.0,357161.34,Not Provided,2025,1,Jan
7810,2026-08-29,South,Furniture,T-Shirt,Unknown,9,24005.48,216049.32,Not Provided,2026,8,Aug
7811,2025-12-17,West,Electronics,Sneakers,Karan Malhotra,4,55504.92,222019.68,karan.malhotra@example.com,2025,12,Dec
7812,2026-06-22,South,Home & Kitchen,Desk,Rohan Gupta,2,50697.0,101393.38,rohan.gupta@example.com,2026,6,Jun
7813,2026-02-04,Unknown,Electronics,Smartphone,Karan Malhotra,1,48087.95,48087.95,karan.malhotra@example.com,2026,2,Feb
7814,2026-08-06,West,Home & Kitchen,Sneakers,Aditi Rao,8,1715.43,13723.44,aditi.rao@example.com,2026,8,Aug
7815,2026-07-23,West,Furniture,T-Shirt,Rohan Gupta,9,54059.91,486539.19,rohan.gupta@example.com,2026,7,Jul
7816,2025-08-30,South,Furniture,Blender,Unknown,4,44873.28,179493.12,Not Provided,2025,8,Aug
7817,2025-12-22,North,Home & Kitchen,Headphones,Priya Menon,4,35753.93,143015.72,priya.menon@example.com,2025,12,Dec
7818,2025-04-12,North,Home & Kitchen,Cookware Set,Rohan Gupta,10,54808.22,548082.2,rohan.gupta@example.com,2025,4,Apr
7819,2026-12-03,South,Apparel,T-Shirt,Rohan Gupta,,42287.4,,rohan.gupta@example.com,2026,12,Dec
7820,2025-12-11,East,Furniture,Sneakers,Karan Malhotra,2,36693.05,73386.1,karan.malhotra@example.com,2025,12,Dec
7821,2025-06-24,North,Furniture,Sofa,Sana Khan,2,14861.0,29721.04,sana.khan@example.com,2025,6,Jun
7822,2025-12-30,East,Apparel,Sneakers,Aditi Rao,7,3688.2,25817.4,aditi.rao@example.com,2025,12,Dec
7823,2026-05-22,North,Electronics,Cookware Set,Vikram Shah,1,36426.21,36426.21,vikram.shah@example.com,2026,5,May
7824,2025-08-10,South,Apparel,Blender,Priya Menon,3,43993.0,131978.4,priya.menon@example.com,2025,8,Aug
7825,2026-08-08,South,Apparel,Blender,Unknown,9,7663.24,68969.16,Not Provided,2026,8,Aug
7826,2025-11-01,West,Electronics,Sofa,Rohan Gupta,,33925.0,,rohan.gupta@example.com,2025,11,Nov
7827,2025-09-21,South,Furniture,Smartphone,Aditi Rao,3,7606.0,22818.87,aditi.rao@example.com,2025,9,Sep
7828,2025-11-15,South,Furniture,Office Chair,Priya Menon,5,21073.42,105367.1,priya.menon@example.com,2025,11,Nov
7829,2026-11-02,North,Home & Kitchen,Desk,Vikram Shah,5,15549.35,77746.75,vikram.shah@example.com,2026,11,Nov
7830,2025-09-19,East,Apparel,Headphones,Sana Khan,10,47831.57,478315.7,sana.khan@example.com,2025,9,Sep
7831,2025-12-04,East,Furniture,Blender,Sana Khan,10,30590.52,305905.2,sana.khan@example.com,2025,12,Dec
7832,2025-11-27,South,Apparel,Jeans,Vikram Shah,1,1509.0,1509.19,vikram.shah@example.com,2025,11,Nov
7833,2025-08-28,North,Apparel,Desk,Unknown,3,678.13,2034.39,Not Provided,2025,8,Aug
7834,2025-05-26,North,Apparel,Desk,Rohan Gupta,9,21213.0,190919.88,rohan.gupta@example.com,2025,5,May
7835,2025-08-30,North,Electronics,Headphones,Karan Malhotra,10,,,karan.malhotra@example.com,2025,8,Aug
7836,2025-08-05,West,Apparel,Headphones,Sana Khan,4,52854.69,211418.76,sana.khan@example.com,2025,8,Aug
7837,2026-02-12,South,Electronics,Sneakers,Sana Khan,8,45578.0,364620.4,sana.khan@example.com,2026,2,Feb
7838,2025-01-31,West,Home & Kitchen,Smartphone,Sana Khan,7,40736.47,285155.29,sana.khan@example.com,2025,1,Jan
7839,2025-08-03,East,Home & Kitchen,Blender,Unknown,10,6154.95,61549.5,Not Provided,2025,8,Aug
7840,2026-01-14,South,Furniture,Headphones,Arjun Nair,3,53650.0,160951.02,arjun.nair@example.com,2026,1,Jan
7841,2025-11-03,West,Electronics,Sneakers,Vikram Shah,10,13695.24,136952.4,vikram.shah@example.com,2025,11,Nov
7842,2026-02-25,East,Home & Kitchen,T-Shirt,Arjun Nair,10,47070.56,470705.6,arjun.nair@example.com,2026,2,Feb
7843,2026-06-11,West,Home & Kitchen,Laptop,Karan Malhotra,8,32625.0,261000.96,karan.malhotra@example.com,2026,6,Jun
7844,2025-08-25,East,Electronics,Blender,Karan Malhotra,4,57223.84,228895.36,karan.malhotra@example.com,2025,8,Aug
7845,2025-04-22,West,Home & Kitchen,Tablet,Vikram Shah,2,1319.64,2639.28,vikram.shah@example.com,2025,4,Apr
7846,2026-03-20,South,Electronics,Smartphone,Karan Malhotra,5,18356.99,91784.95,karan.malhotra@example.com,2026,3,Mar
7847,2026-06-25,North,Home & Kitchen,Laptop,Meera Iyer,4,23633.31,94533.24,meera.iyer@example.com,2026,6,Jun
7848,2025-05-06,West,Home & Kitchen,Sneakers,Priya Menon,7,52466.32,367264.24,priya.menon@example.com,2025,5,May
7849,2025-12-18,Unknown,Electronics,Jeans,Meera Iyer,4,16308.82,65235.28,meera.iyer@example.com,2025,12,Dec
7850,2025-05-15,West,Electronics,Smartphone,Karan Malhotra,3,57388.33,172164.99,karan.malhotra@example.com,2025,5,May
7851,2025-03-13,East,Apparel,Blender,Meera Iyer,,20026.22,,meera.iyer@example.com,2025,3,Mar
7852,2026-01-21,South,Electronics,Blender,Karan Malhotra,7,9273.33,64913.31,karan.malhotra@example.com,2026,1,Jan
7853,2026-10-06,West,Electronics,Jeans,Priya Menon,,8155.98,,priya.menon@example.com,2026,10,Oct
7854,2025-08-21,North,Furniture,Jeans,Sana Khan,4,47615.82,190463.28,sana.khan@example.com,2025,8,Aug
7855,2025-01-17,South,Electronics,Headphones,Unknown,1,25349.39,25349.39,Not Provided,2025,1,Jan
7856,2025-08-27,North,Furniture,Smartphone,Aditi Rao,3,54755.58,164266.74,aditi.rao@example.com,2025,8,Aug
7857,2025-07-31,East,Electronics,Desk,Meera Iyer,1,26066.1,26066.1,meera.iyer@example.com,2025,7,Jul
7858,2026-05-21,South,Furniture,Smartphone,Sana Khan,8,37005.0,296037.68,sana.khan@example.com,2026,5,May
7859,2026-01-23,South,Apparel,Blender,Aditi Rao,4,9462.57,37850.28,aditi.rao@example.com,2026,1,Jan
7860,2025-11-15,South,Home & Kitchen,Laptop,Unknown,7,28053.89,196377.23,Not Provided,2025,11,Nov
7861,2026-05-08,East,Home & Kitchen,Desk,Unknown,10,58251.18,582511.8,Not Provided,2026,5,May
7862,2026-03-15,West,Furniture,Smartphone,Arjun Nair,4,21102.28,84409.12,arjun.nair@example.com,2026,3,Mar
7863,2025-08-01,West,Electronics,Tablet,Sana Khan,9,33527.78,301750.02,sana.khan@example.com,2025,8,Aug
7864,2026-02-27,Unknown,Home & Kitchen,Sneakers,Karan Malhotra,6,58125.0,348750.06,karan.malhotra@example.com,2026,2,Feb
7865,2025-02-16,West,Electronics,Office Chair,Arjun Nair,5,19968.57,99842.85,arjun.nair@example.com,2025,2,Feb
7866,2026-01-17,West,Furniture,Headphones,Unknown,7,33603.0,235221.56,Not Provided,2026,1,Jan
7867,2025-10-20,South,Furniture,Sneakers,Sana Khan,8,18815.0,150522.0,sana.khan@example.com,2025,10,Oct
7868,2025-09-10,North,Home & Kitchen,Office Chair,Karan Malhotra,9,45706.84,411361.56,karan.malhotra@example.com,2025,9,Sep
7869,2025-08-25,West,Apparel,Laptop,Arjun Nair,7,33430.6,234014.2,arjun.nair@example.com,2025,8,Aug
7870,2026-02-08,South,Apparel,Office Chair,Aditi Rao,1,,,aditi.rao@example.com,2026,2,Feb
7871,2025-05-16,South,Electronics,Headphones,Priya Menon,6,27259.0,163556.58,priya.menon@example.com,2025,5,May
7872,2026-12-08,South,Home & Kitchen,Office Chair,Meera Iyer,1,51779.0,51779.09,meera.iyer@example.com,2026,12,Dec
7873,2025-09-08,North,Apparel,Sneakers,Aditi Rao,,53723.0,,aditi.rao@example.com,2025,9,Sep
7874,2025-05-15,West,Electronics,Cookware Set,Aditi Rao,4,,,aditi.rao@example.com,2025,5,May
7875,2026-06-30,South,Apparel,Sneakers,Vikram Shah,2,17170.94,34341.88,vikram.shah@example.com,2026,6,Jun
7876,2025-08-28,South,Home & Kitchen,Office Chair,Arjun Nair,9,16534.76,148812.84,arjun.nair@example.com,2025,8,Aug
7877,2025-08-25,South,Electronics,Laptop,Karan Malhotra,4,,,karan.malhotra@example.com,2025,8,Aug
7878,2025-04-24,South,Home & Kitchen,Desk,Unknown,9,43256.55,389308.95,Not Provided,2025,4,Apr
7879,2025-11-15,West,Apparel,Sneakers,Priya Menon,7,15725.0,110075.35,priya.menon@example.com,2025,11,Nov
7880,2025-01-04,North,Electronics,Sofa,Unknown,1,25098.04,25098.04,Not Provided,2025,1,Jan
7881,2026-07-30,North,Home & Kitchen,Laptop,Meera Iyer,7,32032.0,224226.52,meera.iyer@example.com,2026,7,Jul
7882,2025-07-06,North,Home & Kitchen,Tablet,Sana Khan,2,18736.0,37472.58,sana.khan@example.com,2025,7,Jul
7883,2025-06-30,North,Electronics,Sneakers,Unknown,7,10660.05,74620.35,Not Provided,2025,6,Jun
7884,2026-04-29,East,Furniture,Office Chair,Vikram Shah,2,7782.07,15564.14,vikram.shah@example.com,2026,4,Apr
7885,2026-05-05,West,Furniture,Tablet,Rohan Gupta,,,,rohan.gupta@example.com,2026,5,May
7886,2025-04-11,South,Home & Kitchen,Desk,Aditi Rao,6,6956.29,41737.74,aditi.rao@example.com,2025,4,Apr
7887,2025-11-15,South,Home & Kitchen,Desk,Vikram Shah,5,34913.49,174567.45,vikram.shah@example.com,2025,11,Nov
7888,2026-02-07,North,Home & Kitchen,Office Chair,Priya Menon,4,26832.97,107331.88,priya.menon@example.com,2026,2,Feb
7889,2026-05-03,South,Furniture,Sneakers,Rohan Gupta,6,42493.0,254959.8,rohan.gupta@example.com,2026,5,May
7890,2025-12-11,South,Home & Kitchen,T-Shirt,Karan Malhotra,9,50865.74,457791.66,karan.malhotra@example.com,2025,12,Dec
7891,2025-04-01,South,Electronics,Jeans,Karan Malhotra,1,598.01,598.01,karan.malhotra@example.com,2025,4,Apr
7892,2025-01-30,South,Home & Kitchen,Unknown,Sana Khan,7,9135.19,63946.33,sana.khan@example.com,2025,1,Jan
7893,2026-01-14,West,Electronics,Laptop,Meera Iyer,,53585.22,,meera.iyer@example.com,2026,1,Jan
7894,2025-05-03,East,Electronics,Headphones,Aditi Rao,5,34007.9,170039.5,aditi.rao@example.com,2025,5,May
7895,2025-09-11,West,Electronics,Jeans,Arjun Nair,9,21841.5,196573.5,arjun.nair@example.com,2025,9,Sep
7896,2026-06-23,West,Home & Kitchen,Sofa,Vikram Shah,8,47451.0,379605.04,vikram.shah@example.com,2026,6,Jun
7897,2025-06-15,East,Apparel,Cookware Set,Sana Khan,9,49605.88,446452.92,sana.khan@example.com,2025,6,Jun
7898,2025-12-30,East,Apparel,Sofa,Priya Menon,5,13999.1,69995.5,priya.menon@example.com,2025,12,Dec
7899,2025-07-12,East,Home & Kitchen,Smartphone,Meera Iyer,9,56377.0,507397.41,meera.iyer@example.com,2025,7,Jul
7900,2025-12-07,West,Apparel,Tablet,Aditi Rao,6,8527.58,51165.48,aditi.rao@example.com,2025,12,Dec
7901,2026-01-24,North,Electronics,Laptop,Unknown,6,10569.19,63415.14,Not Provided,2026,1,Jan
7902,2025-05-03,East,Electronics,Tablet,Sana Khan,9,43856.0,394707.6,sana.khan@example.com,2025,5,May
7903,2026-04-14,South,Furniture,Headphones,Priya Menon,3,22008.28,66024.84,priya.menon@example.com,2026,4,Apr
